2083-7402 , 48 , 48 , 0 , 0.0 , 0
0066-2240 , 65 , 0 , 0 , nan , 0
0301-7737 , 22 , 0 , 0 , nan , 0
0867-0609 , 196 , 0 , 0 , nan , 0
0137-6861 , 20 , 20 , 1 , 0.05 , 1
0137-2025 , 43 , 43 , 0 , 0.0 , 0
0239-4243 , 121 , 73 , 2 , 0.03 , 1
2083-7399 , 26 , 26 , 1 , 0.04 , 1
0003-4541 , 469 , 209 , 510 , 2.44 , 7
1734-1833 , 233 , 121 , 189 , 1.56 , 6
0003-455X , 364 , 178 , 655 , 3.68 , 10
1797-2450 , 364 , 178 , 655 , 3.68 , 10
0391-3341 , 453 , 0 , 0 , nan , 0
2210-5875 , 468 , 15 , 6 , 0.4 , 2
0021-2571 , 71 , 40 , 249 , 6.22 , 10
0430-3202 , 329 , 126 , 264 , 2.1 , 8
1827-1510 , 329 , 126 , 264 , 2.1 , 8
0003-4592 , 458 , 0 , 0 , nan , 0
1612-8877 , 451 , 0 , 0 , nan , 0
1971-1441 , 59 , 47 , 6 , 0.13 , 2
0975-8798 , 324 , 155 , 10 , 0.06 , 2
0976-156X , 324 , 155 , 10 , 0.06 , 2
1748-4995 , 250 , 126 , 149 , 1.18 , 6
1748-5002 , 250 , 126 , 149 , 1.18 , 6
1596-3519 , 490 , 249 , 471 , 1.89 , 9
1999-9674 , 93 , 27 , 0 , 0.0 , 0
0570-1783 , 202 , 162 , 225 , 1.39 , 7
1081-1206 , 6490 , 1654 , 8357 , 5.05 , 30
0940-9602 , 3162 , 552 , 2260 , 4.09 , 18
1225-2964 , 95 , 77 , 20 , 0.26 , 2
2287-3317 , 95 , 77 , 20 , 0.26 , 2
2153-957X , 151 , 125 , 202 , 1.62 , 7
0883-6612 , 1747 , 505 , 5581 , 11.05 , 31
1532-4796 , 1747 , 505 , 5581 , 11.05 , 31
1596-6569 , 143 , 27 , 0 , 0.0 , 0
1344-6835 , 307 , 38 , 17 , 0.45 , 2
1880-5469 , 307 , 38 , 17 , 0.45 , 2
0971-9784 , 850 , 423 , 661 , 1.56 , 11
0097-4463 , 168 , 59 , 148 , 2.51 , 6
1943-6300 , 52 , 30 , 59 , 1.97 , 5
2328-9503 , 456 , 285 , 1803 , 6.33 , 19
2288-0585 , 103 , 80 , 82 , 1.02 , 4
2288-6850 , 78 , 55 , 55 , 1.0 , 4
1040-1237 , 1306 , 0 , 0 , nan , 0
1547-3325 , 301 , 0 , 0 , nan , 0
2287-9714 , 275 , 201 , 440 , 2.19 , 8
2287-9722 , 275 , 201 , 440 , 2.19 , 8
0218-0006 , 726 , 218 , 371 , 1.7 , 7
0219-3094 , 681 , 218 , 371 , 1.7 , 7
2198-5804 , 106 , 61 , 93 , 1.52 , 5
2198-5812 , 106 , 61 , 93 , 1.52 , 5
1013-9087 , 2321 , 848 , 2650 , 3.13 , 18
2005-3894 , 2029 , 722 , 2115 , 2.93 , 16
1092-9134 , 1826 , 560 , 1988 , 3.55 , 16
1047-2797 , 4817 , 1286 , 5453 , 4.24 , 28
2050-1420 , 526 , 0 , 0 , nan , 0
1614-2446 , 295 , 97 , 219 , 2.26 , 8
1614-2454 , 295 , 97 , 219 , 2.26 , 8
2010-4952 , 119 , 68 , 69 , 1.01 , 4
2010-4960 , 119 , 68 , 69 , 1.01 , 4
1286-4560 , 1636 , 522 , 3473 , 6.65 , 21
1297-966X , 1636 , 522 , 3473 , 6.65 , 21
1224-3450 , 17 , 17 , 0 , 0.0 , 0
1475-2832 , 183 , 0 , 0 , nan , 0
1947-5683 , 414 , 138 , 433 , 3.14 , 10
1947-5691 , 414 , 138 , 433 , 3.14 , 10
0260-3055 , 3561 , 419 , 2457 , 5.86 , 22
1727-5644 , 3554 , 412 , 2452 , 5.95 , 22
0232-704X , 1191 , 244 , 581 , 2.38 , 10
1572-9060 , 895 , 244 , 581 , 2.38 , 10
2214-9996 , 2088 , 877 , 480 , 0.55 , 10
2322-0414 , 78 , 63 , 1 , 0.02 , 1
2322-0422 , 78 , 63 , 1 , 0.02 , 1
1597-1627 , 118 , 62 , 11 , 0.18 , 2
1079-5146 , 572 , 0 , 0 , nan , 0
0972-2327 , 1211 , 704 , 1264 , 1.8 , 11
2000-7396 , 20 , 14 , 25 , 1.79 , 2
2110-5820 , 438 , 260 , 3725 , 14.33 , 31
1883-4426 , 601 , 364 , 41 , 0.11 , 3
1883-6860 , 601 , 364 , 41 , 0.11 , 3
2234-3806 , 598 , 410 , 1673 , 4.08 , 17
2234-3814 , 598 , 410 , 1673 , 4.08 , 17
1174-5398 , 593 , 241 , 397 , 1.65 , 9
2159-6816 , 593 , 241 , 397 , 1.65 , 9
0003-4843 , 271 , 0 , 0 , nan , 0
1012-2443 , 1296 , 264 , 576 , 2.18 , 10
1573-7470 , 934 , 264 , 576 , 2.18 , 10
2231-0746 , 315 , 251 , 542 , 2.16 , 10
2141-9248 , 626 , 557 , 1010 , 1.81 , 11
0785-3890 , 2288 , 383 , 4482 , 11.7 , 31
1365-2060 , 2257 , 383 , 4482 , 11.7 , 31
2049-0801 , 892 , 276 , 302 , 1.09 , 6
1590-4261 , 1698 , 1001 , 3481 , 3.48 , 17
1869-2044 , 1698 , 1001 , 3481 , 3.48 , 17
0972-7531 , 630 , 288 , 239 , 0.83 , 7
0976-3260 , 467 , 288 , 239 , 0.83 , 7
0331-3131 , 128 , 97 , 47 , 0.48 , 3
1542-474X , 904 , 0 , 0 , nan , 0
1082-720X , 1611 , 493 , 1731 , 3.51 , 17
0302-2927 , 106 , 0 , 0 , nan , 0
0923-7534 , 23866 , 8663 , 50723 , 5.86 , 76
1569-8041 , 22025 , 8663 , 50723 , 5.86 , 76
1530-4086 , 479 , 0 , 0 , nan , 0
1558-9951 , 349 , 0 , 0 , nan , 0
2052-7837 , 43 , 42 , 29 , 0.69 , 4
2146-2909 , 161 , 144 , 71 , 0.49 , 5
0974-2069 , 499 , 271 , 634 , 2.34 , 10
2287-1012 , 214 , 159 , 384 , 2.42 , 9
2287-1292 , 214 , 159 , 384 , 2.42 , 9
1687-4137 , 270 , 199 , 73 , 0.37 , 3
1877-0657 , 5749 , 5038 , 1580 , 0.31 , 15
5555-5152 , 2 , 2 , 0 , 0.0 , 0
5555-6167 , 2 , 2 , 0 , 0.0 , 0
2234-0645 , 828 , 629 , 2300 , 3.66 , 17
2234-0653 , 786 , 587 , 1998 , 3.4 , 16
0256-4947 , 4410 , 592 , 974 , 1.65 , 12
0975-4466 , 3898 , 458 , 337 , 0.74 , 6
0843-4611 , 136 , 0 , 0 , nan , 0
1022-7091 , 262 , 0 , 0 , nan , 0
1573-7489 , 26 , 0 , 0 , nan , 0
1867-6936 , 47 , 30 , 93 , 3.1 , 5
1867-6944 , 47 , 30 , 93 , 3.1 , 5
1068-9265 , 9411 , 3533 , 38620 , 10.93 , 57
1534-4681 , 9411 , 3533 , 38620 , 10.93 , 57
2288-6575 , 397 , 233 , 631 , 2.71 , 10
2288-6796 , 397 , 233 , 631 , 2.71 , 10
0003-4347 , 698 , 254 , 802 , 3.16 , 12
1958-9395 , 698 , 254 , 802 , 3.16 , 12
2185-4645 , 132 , 0 , 0 , nan , 0
1884-586X , 132 , 0 , 0 , nan , 0
2068-8717 , 136 , 128 , 20 , 0.16 , 2
2325-6621 , 1548 , 912 , 4998 , 5.48 , 29
1028-4001 , 505 , 0 , 0 , nan , 0
1442-2034 , 434 , 0 , 0 , nan , 0
0164-1239 , 2 , 0 , 0 , nan , 0
0074-2740 , 42 , 0 , 0 , nan , 0
0386-7226 , 205 , 0 , 0 , nan , 0
1884-5851 , 205 , 0 , 0 , nan , 0
0890-6564 , 374 , 0 , 0 , nan , 0
0035-8843 , 4841 , 1895 , 3117 , 1.64 , 17
1478-7083 , 4836 , 1895 , 3117 , 1.64 , 17
1341-1098 , 780 , 683 , 1628 , 2.38 , 12
2186-1005 , 780 , 683 , 1628 , 2.38 , 12
1817-1737 , 562 , 275 , 849 , 3.09 , 12
1425-9524 , 140 , 138 , 667 , 4.83 , 11
2329-0358 , 439 , 302 , 739 , 2.45 , 8
1755-6783 , 925 , 586 , 256 , 0.44 , 5
0272-4936 , 1810 , 59 , 297 , 5.03 , 9
1465-3281 , 1790 , 59 , 297 , 5.03 , 9
1881-641X , 570 , 372 , 730 , 1.96 , 10
1881-6428 , 570 , 372 , 730 , 1.96 , 10
1898-8857 , 150 , 62 , 29 , 0.47 , 2
2081-9617 , 221 , 107 , 43 , 0.4 , 2
0180-9997 , 110 , 0 , 0 , nan , 0
0291-4700 , 644 , 0 , 0 , nan , 0
2102-5940 , 1 , 0 , 0 , nan , 0
0072-5730 , 0 , 0 , 0 , nan , 0
2040-1639 , 52 , 0 , 0 , nan , 0
2162-9145 , 289 , 0 , 0 , nan , 0
2163-2987 , 12 , 0 , 0 , nan , 0
2163-3002 , 10 , 0 , 0 , nan , 0
2162-9110 , 83 , 0 , 0 , nan , 0
2162-9080 , 128 , 0 , 0 , nan , 0
2162-9064 , 66 , 0 , 0 , nan , 0
0306-1353 , 372 , 0 , 0 , nan , 0
0069-3022 , 130 , 0 , 0 , nan , 0
0308-6003 , 107 , 0 , 0 , nan , 0
0260-1818 , 940 , 112 , 280 , 2.5 , 7
1460-4760 , 940 , 112 , 280 , 2.5 , 7
0260-1826 , 419 , 40 , 562 , 14.05 , 14
1460-4787 , 419 , 40 , 562 , 14.05 , 14
1936-1327 , 227 , 113 , 3532 , 31.26 , 31
1936-1335 , 227 , 113 , 3532 , 31.26 , 31
2165-8102 , 110 , 72 , 910 , 12.64 , 17
2165-8110 , 110 , 72 , 910 , 12.64 , 17
0267-1905 , 649 , 86 , 789 , 9.17 , 17
1471-6356 , 649 , 86 , 789 , 9.17 , 17
1523-9829 , 344 , 96 , 5197 , 54.14 , 39
1545-4274 , 344 , 96 , 5197 , 54.14 , 39
1517-3011 , 74 , 0 , 0 , nan , 0
1806-8774 , 74 , 0 , 0 , nan , 0
1936-122X , 223 , 110 , 5353 , 48.66 , 42
1936-1238 , 223 , 110 , 5353 , 48.66 , 42
0883-9182 , 142 , 0 , 0 , nan , 0
1056-8700 , 599 , 0 , 0 , nan , 0
0084-6589 , 265 , 0 , 0 , nan , 0
1081-0706 , 802 , 144 , 9155 , 63.58 , 54
1530-8995 , 594 , 144 , 9155 , 63.58 , 54
0743-4634 , 205 , 0 , 0 , nan , 0
1947-5438 , 173 , 109 , 3517 , 32.27 , 33
1947-5446 , 173 , 109 , 3517 , 32.27 , 33
1548-5943 , 288 , 116 , 6254 , 53.91 , 49
1548-5951 , 288 , 116 , 6254 , 53.91 , 49
1572-0268 , 108 , 0 , 0 , nan , 0
1572-0276 , 108 , 0 , 0 , nan , 0
8756-7016 , 70 , 0 , 0 , nan , 0
1947-5454 , 137 , 83 , 5302 , 63.88 , 38
1947-5462 , 137 , 83 , 5302 , 63.88 , 38
0066-4162 , 959 , 0 , 0 , nan , 0
1543-592X , 369 , 126 , 5777 , 45.85 , 45
1545-2069 , 369 , 126 , 5777 , 45.85 , 45
1941-1383 , 210 , 133 , 1774 , 13.34 , 23
1941-1391 , 210 , 133 , 1774 , 13.34 , 23
0362-1626 , 292 , 0 , 0 , nan , 0
1056-3466 , 434 , 0 , 0 , nan , 0
1543-5938 , 291 , 105 , 2897 , 27.59 , 30
1545-2050 , 291 , 105 , 2897 , 27.59 , 30
1941-1367 , 144 , 98 , 767 , 7.83 , 13
1941-1375 , 144 , 98 , 767 , 7.83 , 13
0959-8030 , 124 , 0 , 0 , nan , 0
1941-1413 , 175 , 108 , 3125 , 28.94 , 34
1941-1421 , 175 , 108 , 3125 , 28.94 , 34
1527-8204 , 341 , 106 , 3275 , 30.9 , 35
1545-293X , 341 , 106 , 3275 , 30.9 , 35
0198-8794 , 126 , 62 , 217 , 3.5 , 7
0066-4200 , 187 , 19 , 202 , 10.63 , 5
1550-8382 , 3 , 0 , 0 , nan , 0
1568-1467 , 19 , 0 , 0 , nan , 0
1569-965X , 19 , 0 , 0 , nan , 0
1550-3585 , 256 , 102 , 590 , 5.78 , 12
1550-3631 , 256 , 102 , 590 , 5.78 , 12
1941-1405 , 194 , 113 , 6403 , 56.66 , 47
1941-0611 , 194 , 113 , 6403 , 56.66 , 47
1531-7331 , 335 , 98 , 6357 , 64.87 , 43
1545-4118 , 335 , 98 , 6357 , 64.87 , 43
0739-6686 , 110 , 56 , 114 , 2.04 , 6
2327-0608 , 89 , 47 , 850 , 18.09 , 18
2327-0616 , 89 , 47 , 850 , 18.09 , 18
1553-4006 , 252 , 91 , 7841 , 86.16 , 53
1553-4014 , 252 , 91 , 7841 , 86.16 , 53
0066-4251 , 366 , 0 , 0 , nan , 0
1543-5008 , 424 , 136 , 10933 , 80.39 , 67
1545-2123 , 424 , 136 , 10933 , 80.39 , 67
1040-2519 , 606 , 0 , 0 , nan , 0
1094-2939 , 463 , 113 , 1857 , 16.43 , 24
1545-1577 , 462 , 113 , 1857 , 16.43 , 24
2040-0233 , 0 , 0 , 0 , nan , 0
0044-586X , 320 , 225 , 266 , 1.18 , 6
2107-7207 , 305 , 225 , 266 , 1.18 , 6
1943-6475 , 224 , 99 , 6 , 0.06 , 1
2164-9731 , 2198 , 602 , 72 , 0.12 , 3
1876-2859 , 1521 , 832 , 3531 , 4.24 , 23
1054-7193 , 19 , 0 , 0 , nan , 0
2282-4324 , 126 , 86 , 6 , 0.07 , 1
2158-8813 , 50 , 50 , 40 , 0.8 , 4
1942-3454 , 142 , 92 , 120 , 1.3 , 5
1550-4875 , 120 , 67 , 100 , 1.49 , 5
1085-6862 , 577 , 0 , 0 , nan , 0
1346-3969 , 1080 , 314 , 298 , 0.95 , 5
1347-5177 , 1080 , 314 , 298 , 0.95 , 5
1557-0215 , 98 , 36 , 36 , 1.0 , 4
1557-0223 , 89 , 55 , 112 , 2.04 , 6
1585-1923 , 311 , 99 , 94 , 0.95 , 5
1588-2519 , 308 , 99 , 94 , 0.95 , 5
1936-0851 , 10341 , 6419 , 305470 , 47.59 , 198
1936-086X , 10340 , 6419 , 305470 , 47.59 , 198
0273-1177 , 20576 , 2439 , 11550 , 4.74 , 30
0263-0338 , 512 , 124 , 579 , 4.67 , 11
1572-9842 , 411 , 124 , 579 , 4.67 , 11
0161-9152 , 1598 , 658 , 6311 , 9.59 , 29
1574-4647 , 1598 , 658 , 6311 , 9.59 , 29
0144-686X , 3572 , 709 , 2419 , 3.41 , 20
1469-1779 , 3287 , 709 , 2419 , 3.41 , 20
0168-1923 , 5833 , 1593 , 15547 , 9.76 , 46
0232-8461 , 1107 , 103 , 13 , 0.13 , 2
2196-6761 , 975 , 60 , 2 , 0.03 , 1
0002-7359 , 617 , 0 , 0 , nan , 0
0094-002X , 501 , 0 , 0 , nan , 0
1098-2140 , 2652 , 236 , 955 , 4.05 , 14
1557-0878 , 889 , 236 , 955 , 4.05 , 14
0196-6553 , 10990 , 3203 , 10897 , 3.4 , 32
0250-8095 , 4085 , 721 , 6125 , 8.5 , 31
1421-9670 , 4085 , 721 , 6125 , 8.5 , 31
0002-9416 , 8403 , 0 , 0 , nan , 0
0196-0709 , 4396 , 915 , 3194 , 3.49 , 18
0173-5373 , 2049 , 279 , 829 , 2.97 , 10
1568-5381 , 2048 , 278 , 829 , 2.98 , 10
0174-4747 , 1166 , 154 , 121 , 0.79 , 4
2196-6753 , 1002 , 84 , 31 , 0.37 , 3
0910-6340 , 8154 , 1033 , 4208 , 4.07 , 21
1348-2246 , 8154 , 1033 , 4208 , 4.07 , 21
0740-2007 , 1689 , 204 , 25 , 0.12 , 2
0268-9146 , 4114 , 695 , 3781 , 5.44 , 21
1365-2052 , 2891 , 0 , 0 , nan , 0
0003-3561 , 3382 , 0 , 0 , nan , 0
0378-4320 , 6017 , 1136 , 6125 , 5.39 , 24
0003-4312 , 1350 , 0 , 0 , nan , 0
0305-7364 , 13806 , 1403 , 15396 , 10.97 , 43
1095-8290 , 12090 , 1403 , 15396 , 10.97 , 43
0196-0644 , 26690 , 4804 , 12079 , 2.51 , 42
0301-4460 , 2978 , 421 , 1706 , 4.05 , 15
1464-5033 , 2962 , 421 , 1706 , 4.05 , 15
0254-5330 , 5011 , 1265 , 4957 , 3.92 , 23
1572-9338 , 3931 , 1265 , 4957 , 3.92 , 23
0168-0072 , 2624 , 438 , 893 , 2.04 , 12
0732-0582 , 1218 , 125 , 17241 , 137.93 , 72
1545-3278 , 913 , 125 , 17241 , 137.93 , 72
0084-6600 , 827 , 0 , 0 , nan , 0
0199-9885 , 1128 , 94 , 2970 , 31.6 , 32
1545-4312 , 834 , 94 , 2970 , 31.6 , 32
2318-4965 , 159 , 117 , 9 , 0.08 , 2
2357-8114 , 159 , 117 , 9 , 0.08 , 2
1619-4500 , 414 , 149 , 496 , 3.33 , 11
1614-2411 , 392 , 149 , 496 , 3.33 , 11
0569-8197 , 1325 , 0 , 0 , nan , 0
0720-6763 , 1032 , 217 , 4 , 0.02 , 1
2191-4664 , 1032 , 217 , 4 , 0.02 , 1
0155-9982 , 522 , 152 , 843 , 5.55 , 16
1467-6303 , 113 , 0 , 0 , nan , 0
0260-1230 , 1585 , 313 , 1240 , 3.96 , 14
1464-3766 , 4740 , 313 , 1240 , 3.96 , 14
2391-7873 , 93 , 48 , 0 , 0.0 , 0
0936-6555 , 5115 , 971 , 5106 , 5.26 , 29
2405-609X , 80 , 29 , 31 , 1.07 , 3
0269-2821 , 1087 , 251 , 2456 , 9.78 , 24
1573-7462 , 840 , 251 , 2456 , 9.78 , 24
0169-023X , 2001 , 289 , 1717 , 5.94 , 18
2321-7308 , 5640 , 4274 , 858 , 0.2 , 7
2319-1163 , 5640 , 4274 , 858 , 0.2 , 7
0268-3946 , 1308 , 275 , 1629 , 5.92 , 17
1390-1249 , 888 , 829 , 61 , 0.07 , 3
1390-8065 , 888 , 829 , 61 , 0.07 , 3
2185-4793 , 9 , 5 , 1 , 0.2 , 1
1884-6114 , 202 , 185 , 1 , 0.01 , 1
2238-1945 , 68 , 62 , 2 , 0.03 , 1
2375-9933 , 9 , 8 , 0 , 0.0 , 0
2375-9917 , 9 , 8 , 0 , 0.0 , 0
2334-4563 , 42 , 22 , 1 , 0.05 , 1
2334-4571 , 42 , 22 , 1 , 0.05 , 1
2148-4872 , 84 , 33 , 0 , 0.0 , 0
0868-4952 , 43 , 43 , 91 , 2.12 , 6
0324-1750 , 75 , 45 , 1 , 0.02 , 1
1225-9969 , 202 , 118 , 27 , 0.23 , 2
1351-0711 , 10671 , 1984 , 6593 , 3.32 , 31
1470-7926 , 2390 , 1488 , 5666 , 3.81 , 29
0035-8002 , 505 , 90 , 10 , 0.11 , 2
2295-9017 , 505 , 90 , 10 , 0.11 , 2
2409-6024 , 267 , 170 , 10 , 0.06 , 2
1061-1975 , 1234 , 97 , 2 , 0.02 , 1
1944-7167 , 44 , 20 , 0 , 0.0 , 0
0771-7776 , 730 , 69 , 1 , 0.01 , 1
2295-9025 , 730 , 69 , 1 , 0.01 , 1
2269-2657 , 54 , 29 , 4 , 0.14 , 1
1642-4689 , 101 , 47 , 0 , 0.0 , 0
2349-2031 , 219 , 36 , 1 , 0.03 , 1
2054-6505 , 121 , 79 , 0 , 0.0 , 0
2054-6513 , 121 , 79 , 0 , 0.0 , 0
2222-1468 , 92 , 28 , 0 , 0.0 , 0
2411-4634 , 92 , 28 , 0 , 0.0 , 0
1657-9089 , 53 , 29 , 0 , 0.0 , 0
2169-4931 , 23 , 16 , 1 , 0.06 , 1
2379-9463 , 127 , 88 , 5 , 0.06 , 1
2379-9471 , 127 , 88 , 5 , 0.06 , 1
0947-9511 , 351 , 169 , 20 , 0.12 , 2
2380-4327 , 92 , 8 , 13 , 1.63 , 3
2380-4335 , 92 , 8 , 13 , 1.63 , 3
0974-2131 , 11 , 7 , 1 , 0.14 , 1
2392-7054 , 24 , 12 , 0 , 0.0 , 0
2159-5542 , 477 , 371 , 1 , 0.0 , 1
2159-5550 , 477 , 371 , 1 , 0.0 , 1
1061-0405 , 1526 , 138 , 53 , 0.38 , 3
1558-0415 , 51 , 30 , 3 , 0.1 , 1
2354-1075 , 331 , 289 , 0 , 0.0 , 0
1412-1824 , 56 , 19 , 0 , 0.0 , 0
2443-1265 , 56 , 19 , 0 , 0.0 , 0
0124-7441 , 51 , 26 , 0 , 0.0 , 0
1794-7111 , 13 , 12 , 0 , 0.0 , 0
2462-8115 , 13 , 12 , 0 , 0.0 , 0
1679-396X , 21 , 6 , 3 , 0.5 , 1
2199-4749 , 26 , 11 , 4 , 0.36 , 1
2325-7423 , 3 , 3 , 0 , 0.0 , 0
1818-1015 , 139 , 47 , 13 , 0.28 , 2
2313-5417 , 139 , 47 , 13 , 0.28 , 2
2222-8721 , 60 , 27 , 1 , 0.04 , 1
1818-8346 , 81 , 36 , 2 , 0.06 , 1
2220-3478 , 70 , 23 , 0 , 0.0 , 0
1726-9776 , 113 , 54 , 2 , 0.04 , 1
1996-1812 , 113 , 54 , 2 , 0.04 , 1
2379-5298 , 1 , 1 , 0 , 0.0 , 0
2329-3381 , 4 , 3 , 0 , 0.0 , 0
2412-8694 , 23 , 10 , 0 , 0.0 , 0
2412-6195 , 111 , 73 , 0 , 0.0 , 0
2082-6060 , 65 , 35 , 0 , 0.0 , 0
2449-8467 , 13 , 13 , 0 , 0.0 , 0
2327-1582 , 2 , 2 , 0 , 0.0 , 0
1982-8470 , 328 , 219 , 98 , 0.45 , 3
1982-1084 , 0 , 0 , 0 , nan , 0
0102-5430 , 13 , 13 , 0 , 0.0 , 0
2178-8650 , 116 , 40 , 1 , 0.03 , 1
1678-5622 , 58 , 15 , 0 , 0.0 , 0
1982-7660 , 58 , 15 , 0 , 0.0 , 0
1138-1663 , 445 , 445 , 6 , 0.01 , 1
2386-7418 , 467 , 445 , 6 , 0.01 , 1
0103-2674 , 8 , 8 , 1 , 0.13 , 1
2178-5031 , 38 , 32 , 2 , 0.06 , 1
0103-5878 , 871 , 0 , 0 , nan , 0
2359-5302 , 36 , 18 , 0 , 0.0 , 0
1896-4362 , 221 , 135 , 0 , 0.0 , 0
2392-1552 , 38 , 0 , 0 , nan , 0
2073-8803 , 66 , 22 , 0 , 0.0 , 0
2311-1267 , 95 , 31 , 0 , 0.0 , 0
1302-2865 , 49 , 20 , 0 , 0.0 , 0
2148-2942 , 49 , 20 , 0 , 0.0 , 0
2446-9246 , 21 , 10 , 0 , 0.0 , 0
2446-9432 , 21 , 10 , 0 , 0.0 , 0
1735-1391 , 183 , 96 , 23 , 0.24 , 2
0081-024X , 113 , 16 , 47 , 2.94 , 4
1938-2812 , 8 , 5 , 2 , 0.4 , 1
2378-0231 , 40 , 1 , 0 , 0.0 , 0
2327-1736 , 3 , 1 , 0 , 0.0 , 0
2325-7059 , 7 , 3 , 0 , 0.0 , 0
1501-6994 , 428 , 329 , 2 , 0.01 , 1
1984-8773 , 160 , 59 , 0 , 0.0 , 0
2177-7675 , 161 , 69 , 1 , 0.01 , 1
2179-9067 , 161 , 69 , 1 , 0.01 , 1
2011-4990 , 10 , 10 , 0 , 0.0 , 0
2344-8407 , 10 , 10 , 0 , 0.0 , 0
2378-3176 , 162 , 67 , 0 , 0.0 , 0
2161-623X , 207 , 113 , 1 , 0.01 , 1
2051-0799 , 12 , 0 , 0 , nan , 0
1994-4098 , 108 , 49 , 3 , 0.06 , 1
1999-8627 , 108 , 49 , 3 , 0.06 , 1
2380-3940 , 26 , 10 , 1 , 0.1 , 1
1414-915X , 29 , 20 , 0 , 0.0 , 0
2358-4130 , 29 , 20 , 0 , 0.0 , 0
0186-2391 , 175 , 100 , 8 , 0.08 , 1
2395-8235 , 175 , 100 , 8 , 0.08 , 1
2394-532X , 15 , 15 , 2 , 0.13 , 1
2313-805X , 57 , 25 , 2 , 0.08 , 1
2087-135X , 258 , 129 , 0 , 0.0 , 0
2407-8654 , 258 , 129 , 0 , 0.0 , 0
1658-6670 , 20 , 15 , 0 , 0.0 , 0
2070-9781 , 95 , 34 , 0 , 0.0 , 0
2412-8902 , 79 , 18 , 0 , 0.0 , 0
1563-0102 , 115 , 40 , 0 , 0.0 , 0
2410-7182 , 115 , 40 , 0 , 0.0 , 0
1756-1310 , 215 , 140 , 7 , 0.05 , 1
0259-8272 , 278 , 0 , 0 , nan , 0
2072-0297 , 1 , 1 , 0 , 0.0 , 0
2278-9634 , 160 , 125 , 3 , 0.02 , 1
2056-3299 , 36 , 0 , 0 , nan , 0
2317-2436 , 10 , 5 , 0 , 0.0 , 0
1980-2269 , 1 , 0 , 0 , nan , 0
2358-2553 , 68 , 68 , 3 , 0.04 , 1
0104-2785 , 38 , 0 , 0 , nan , 0
2312-0541 , 136 , 35 , 39 , 1.11 , 4
1519-5899 , 123 , 38 , 0 , 0.0 , 0
2179-7943 , 123 , 38 , 0 , 0.0 , 0
2447-0546 , 21 , 0 , 0 , nan , 0
2349-915X , 23 , 23 , 0 , 0.0 , 0
2394-4285 , 32 , 32 , 2 , 0.06 , 1
2345-6833 , 92 , 50 , 15 , 0.3 , 2
2345-6841 , 92 , 50 , 15 , 0.3 , 2
2373-566X , 100 , 34 , 46 , 1.35 , 4
2373-5678 , 100 , 34 , 46 , 1.35 , 4
0976-2884 , 164 , 87 , 14 , 0.16 , 1
0976-2892 , 206 , 168 , 26 , 0.15 , 2
2349-4484 , 62 , 38 , 2 , 0.05 , 1
2349-1485 , 0 , 0 , 0 , nan , 0
2349-1493 , 50 , 16 , 0 , 0.0 , 0
2301-8038 , 61 , 60 , 6 , 0.1 , 1
2301-4458 , 61 , 60 , 6 , 0.1 , 1
2287-8491 , 4 , 3 , 2 , 0.67 , 1
2373-5929 , 19 , 11 , 5 , 0.45 , 2
2308-1104 , 2 , 2 , 0 , 0.0 , 0
2454-5929 , 198 , 25 , 5 , 0.2 , 1
2454-5937 , 198 , 25 , 5 , 0.2 , 1
2375-2785 , 49 , 12 , 0 , 0.0 , 0
2375-2807 , 49 , 12 , 0 , 0.0 , 0
2214-6245 , 18 , 1 , 0 , 0.0 , 0
1473-5970 , 122 , 85 , 86 , 1.01 , 4
1757-8426 , 47 , 19 , 14 , 0.74 , 2
2162-3937 , 150 , 71 , 0 , 0.0 , 0
2345-7376 , 65 , 29 , 83 , 2.86 , 5
2382-6339 , 65 , 29 , 83 , 2.86 , 5
2331-0723 , 59 , 59 , 10 , 0.17 , 1
1744-1048 , 160 , 112 , 37 , 0.33 , 3
1757-8418 , 48 , 15 , 4 , 0.27 , 2
2058-9158 , 52 , 31 , 8 , 0.26 , 2
2149-0120 , 119 , 13 , 1 , 0.08 , 1
2328-1723 , 16 , 10 , 0 , 0.0 , 0
2377-2158 , 40 , 5 , 1 , 0.2 , 1
0973-5143 , 23 , 4 , 1 , 0.25 , 1
1692-3030 , 18 , 17 , 0 , 0.0 , 0
2389-7716 , 18 , 17 , 0 , 0.0 , 0
1229-070X , 541 , 273 , 135 , 0.49 , 4
1226-2536 , 119 , 51 , 3 , 0.06 , 1
1609-3178 , 95 , 41 , 0 , 0.0 , 0
0384-1367 , 7 , 0 , 0 , nan , 0
1885-642X , 145 , 38 , 46 , 1.21 , 3
1678-3549 , 16 , 0 , 0 , nan , 0
2356-9336 , 50 , 7 , 6 , 0.86 , 2
2356-9344 , 50 , 7 , 6 , 0.86 , 2
2352-9385 , 66 , 17 , 21 , 1.24 , 3
1980-6477 , 488 , 152 , 97 , 0.64 , 4
2447-0554 , 38 , 0 , 0 , nan , 0
1518-6369 , 43 , 9 , 0 , 0.0 , 0
1657-6527 , 36 , 17 , 0 , 0.0 , 0
2145-8502 , 36 , 17 , 0 , 0.0 , 0
2226-4000 , 45 , 22 , 1 , 0.05 , 1
2318-406X , 68 , 14 , 0 , 0.0 , 0
0104-4311 , 120 , 53 , 0 , 0.0 , 0
